date,hostname,metrics,value,ds
2023-03-28,GTI_GU21_UPSA3,avg,69155.1,20230328
2023-03-28,GTI_GU21_UPSA3,median,69198.0,20230328
2023-03-28,GTI_GU21_UPSB1,max,66798.0,20230328
2023-03-28,GTI_GU21_UPSB1,min,63399.0,20230328
2023-03-28,GTI_GU21_UPSB1,avg,65206.49,20230328
2023-03-28,GTI_GU21_UPSB1,median,65398.0,20230328
2023-03-28,GTI_GU21_UPSB2,max,68899.0,20230328
2023-03-28,GTI_GU21_UPSB2,min,65198.0,20230328
2023-03-28,GTI_GU21_UPSB2,avg,66990.25,20230328
2023-03-28,GTI_GU21_UPSB2,median,67198.0,20230328
2023-03-28,GTI_GU21_UPSA1,max,71898.0,20230328
2023-03-28,GTI_GU21_UPSA1,min,67799.0,20230328
2023-03-28,GTI_GU21_UPSA1,avg,69633.07,20230328
2023-03-28,GTI_GU21_UPSA1,median,69599.0,20230328
2023-03-28,GTI_GU41_UPSA2,max,121000.0,20230328
2023-03-28,GTI_GU41_UPSA2,min,116000.0,20230328
2023-03-28,GTI_GU41_UPSA2,avg,118939.7,20230328
2023-03-28,GTI_GU41_UPSA2,median,119000.0,20230328
2023-03-28,GTI_GU41_UPSB2,max,119000.0,20230328
2023-03-28,GTI_GU41_UPSB2,min,113000.0,20230328
2023-03-28,GTI_GU41_UPSB2,avg,116563.19,20230328
2023-03-28,GTI_GU41_UPSB2,median,117000.0,20230328
2023-03-28,GTI_GU21_UPSA2,max,71998.0,20230328
2023-03-28,GTI_GU21_UPSA2,min,68298.0,20230328
2023-03-28,GTI_GU21_UPSA2,avg,70002.66,20230328
2023-03-28,GTI_GU21_UPSA2,median,69998.0,20230328
2023-03-28,GTI_GU21_UPSB3,max,69298.0,20230328
2023-03-28,GTI_GU21_UPSB3,min,65698.0,20230328
2023-03-28,GTI_GU21_UPSB3,avg,67529.73,20230328
2023-03-28,GTI_GU21_UPSB3,median,67699.0,20230328
2023-03-28,GTI_GU41_UPSA1,max,119000.0,20230328
2023-03-28,GTI_GU41_UPSA1,min,114000.0,20230328
2023-03-28,GTI_GU41_UPSA1,avg,116836.46,20230328
2023-03-28,GTI_GU41_UPSA1,median,117000.0,20230328
2023-03-28,GTI_GU41_UPSB1,max,122000.0,20230328
2023-03-28,GTI_GU41_UPSB1,min,116000.0,20230328
2023-03-28,GTI_GU41_UPSB1,avg,119291.67,20230328
2023-03-28,GTI_GU41_UPSB1,median,119000.0,20230328
2023-09-22,GTI_GU21_UPSA1,max,62198.0,20230922
2023-09-22,GTI_GU21_UPSA1,min,59799.0,20230922
2023-09-22,GTI_GU21_UPSA1,avg,60826.8,20230922
2023-09-22,GTI_GU21_UPSA1,median,60799.0,20230922
2023-09-22,GTI_GU21_UPSA3,max,61899.0,20230922
2023-09-22,GTI_GU21_UPSA3,min,59498.0,20230922
2023-09-22,GTI_GU21_UPSA3,avg,60450.91,20230922
2023-09-22,GTI_GU21_UPSA3,median,60399.0,20230922
2023-09-22,GTI_GU21_UPSB2,max,61999.0,20230922
2023-09-22,GTI_GU21_UPSB2,min,59099.0,20230922
2023-09-22,GTI_GU21_UPSB2,avg,60498.75,20230922
2023-09-22,GTI_GU21_UPSB2,median,60499.0,20230922
2023-09-22,GTI_GU41_UPSA1,max,144000.0,20230922
2023-09-22,GTI_GU41_UPSA1,min,138000.0,20230922
2023-09-22,GTI_GU41_UPSA1,avg,139135.07,20230922
2023-09-22,GTI_GU41_UPSA1,median,139000.0,20230922
2023-09-22,GTI_GU41_UPSA2,max,142000.0,20230922
2023-09-22,GTI_GU41_UPSA2,min,135000.0,20230922
2023-09-22,GTI_GU41_UPSA2,avg,136953.94,20230922
2023-09-22,GTI_GU41_UPSA2,median,137000.0,20230922
2023-09-22,GTI_GU41_UPSB2,max,143000.0,20230922
2023-09-22,GTI_GU41_UPSB2,min,136000.0,20230922
2023-09-22,GTI_GU41_UPSB2,avg,137635.53,20230922
2023-09-22,GTI_GU41_UPSB2,median,138000.0,20230922
2023-09-22,GTI_GU21_UPSA2,max,62599.0,20230922
2023-09-22,GTI_GU21_UPSA2,min,60299.0,20230922
2023-09-22,GTI_GU21_UPSA2,avg,61342.87,20230922
2023-09-22,GTI_GU21_UPSA2,median,61299.0,20230922
2023-09-22,GTI_GU21_UPSB1,max,60299.0,20230922
2023-09-22,GTI_GU21_UPSB1,min,57398.0,20230922
2023-09-22,GTI_GU21_UPSB1,avg,58737.62,20230922
2023-09-22,GTI_GU21_UPSB1,median,58699.0,20230922
2023-09-22,GTI_GU21_UPSB3,max,62699.0,20230922
2023-09-22,GTI_GU21_UPSB3,min,59699.0,20230922
2023-09-22,GTI_GU21_UPSB3,avg,61062.25,20230922
2023-09-22,GTI_GU21_UPSB3,median,61098.0,20230922
2023-09-22,GTI_GU41_UPSB1,max,140000.0,20230922
2023-09-22,GTI_GU41_UPSB1,min,134000.0,20230922
2023-09-22,GTI_GU41_UPSB1,avg,135987.62,20230922
2023-09-22,GTI_GU41_UPSB1,median,136000.0,20230922
2022-12-09,GTI_GU21_UPSB1,max,69199.0,20221209
2022-12-09,GTI_GU21_UPSB1,min,65799.0,20221209
2022-12-09,GTI_GU21_UPSB1,avg,67229.89,20221209
2022-12-09,GTI_GU21_UPSB1,median,67199.0,20221209
2022-12-09,GTI_GU21_UPSA1,max,69999.0,20221209
2022-12-09,GTI_GU21_UPSA1,min,66099.0,20221209
2022-12-09,GTI_GU21_UPSA1,avg,67945.69,20221209
2022-12-09,GTI_GU21_UPSA1,median,67998.0,20221209
2022-12-09,GTI_GU21_UPSB3,max,71898.0,20221209
2022-12-09,GTI_GU21_UPSB3,min,68198.0,20221209
2022-12-09,GTI_GU21_UPSB3,avg,69612.76,20221209
2022-12-09,GTI_GU21_UPSB3,median,69698.0,20221209
2022-12-09,GTI_GU41_UPSA1,max,115000.0,20221209
2022-12-09,GTI_GU41_UPSA1,min,112000.0,20221209
2022-12-09,GTI_GU41_UPSA1,avg,113007.18,20221209
2022-12-09,GTI_GU41_UPSA1,median,113000.0,20221209
2022-12-09,GTI_GU21_UPSA2,max,70399.0,20221209
2022-12-09,GTI_GU21_UPSA2,min,66698.0,20221209
2022-12-09,GTI_GU21_UPSA2,avg,68333.59,20221209
2022-12-09,GTI_GU21_UPSA2,median,68398.0,20221209
2022-12-09,GTI_GU41_UPSB2,max,116000.0,20221209
2022-12-09,GTI_GU41_UPSB2,min,113000.0,20221209
2022-12-09,GTI_GU41_UPSB2,avg,113866.09,20221209
2022-12-09,GTI_GU41_UPSB2,median,114000.0,20221209
2022-12-09,GTI_GU21_UPSA3,max,69799.0,20221209
2022-12-09,GTI_GU21_UPSA3,min,65998.0,20221209
2022-12-09,GTI_GU21_UPSA3,avg,67558.62,20221209
2022-12-09,GTI_GU21_UPSA3,median,67598.0,20221209
2022-12-09,GTI_GU21_UPSB2,max,71098.0,20221209
2022-12-09,GTI_GU21_UPSB2,min,67798.0,20221209
2022-12-09,GTI_GU21_UPSB2,avg,69152.5,20221209
2022-12-09,GTI_GU21_UPSB2,median,69198.0,20221209
2022-12-09,GTI_GU41_UPSA2,max,117000.0,20221209
2022-12-09,GTI_GU41_UPSA2,min,114000.0,20221209
2022-12-09,GTI_GU41_UPSA2,avg,115232.31,20221209
2022-12-09,GTI_GU41_UPSA2,median,115000.0,20221209
2022-12-09,GTI_GU41_UPSB1,max,114000.0,20221209
2022-12-09,GTI_GU41_UPSB1,min,111000.0,20221209
2022-12-09,GTI_GU41_UPSB1,avg,112183.56,20221209
2022-12-09,GTI_GU41_UPSB1,median,112000.0,20221209
2023-06-23,GTI_GU21_UPSA1,max,68099.0,20230623
2023-06-23,GTI_GU21_UPSA1,min,64299.0,20230623
2023-06-23,GTI_GU21_UPSA1,avg,66198.53,20230623
2023-06-23,GTI_GU21_UPSA1,median,66099.0,20230623
2023-06-23,GTI_GU21_UPSB1,max,67399.0,20230623
2023-06-23,GTI_GU21_UPSB1,min,63198.0,20230623
2023-06-23,GTI_GU21_UPSB1,avg,65405.74,20230623
2023-06-23,GTI_GU21_UPSB1,median,65599.0,20230623
2023-06-23,GTI_GU21_UPSB3,max,69899.0,20230623
2023-06-23,GTI_GU21_UPSB3,min,65399.0,20230623
2023-06-23,GTI_GU21_UPSB3,avg,67810.97,20230623
2023-06-23,GTI_GU21_UPSB3,median,67999.0,20230623
2023-06-23,GTI_GU41_UPSA1,max,129000.0,20230623
2023-06-23,GTI_GU41_UPSA1,min,124000.0,20230623
2023-06-23,GTI_GU41_UPSA1,avg,125670.19,20230623
2023-06-23,GTI_GU41_UPSA1,median,126000.0,20230623
2023-06-23,GTI_GU21_UPSA2,max,68698.0,20230623
2023-06-23,GTI_GU21_UPSA2,min,64599.0,20230623
2023-06-23,GTI_GU21_UPSA2,avg,66620.54,20230623
2023-06-23,GTI_GU21_UPSA2,median,66598.0,20230623
2023-06-23,GTI_GU41_UPSB1,max,130000.0,20230623
2023-06-23,GTI_GU41_UPSB1,min,125000.0,20230623
2023-06-23,GTI_GU41_UPSB1,avg,126688.85,20230623
2023-06-23,GTI_GU41_UPSB1,median,127000.0,20230623
2023-06-23,GTI_GU41_UPSB2,max,126000.0,20230623
2023-06-23,GTI_GU41_UPSB2,min,122000.0,20230623
2023-06-23,GTI_GU41_UPSB2,avg,123919.43,20230623
2023-06-23,GTI_GU41_UPSB2,median,124000.0,20230623
2023-06-23,GTI_GU21_UPSA3,max,67499.0,20230623
2023-06-23,GTI_GU21_UPSA3,min,63998.0,20230623
2023-06-23,GTI_GU21_UPSA3,avg,65685.62,20230623
2023-06-23,GTI_GU21_UPSA3,median,65599.0,20230623
2023-06-23,GTI_GU21_UPSB2,max,69299.0,20230623
2023-06-23,GTI_GU21_UPSB2,min,64898.0,20230623
2023-06-23,GTI_GU21_UPSB2,avg,67301.37,20230623
2023-06-23,GTI_GU21_UPSB2,median,67498.0,20230623
2023-06-23,GTI_GU41_UPSA2,max,130000.0,20230623
2023-06-23,GTI_GU41_UPSA2,min,126000.0,20230623
2023-06-23,GTI_GU41_UPSA2,avg,127857.54,20230623
2023-06-23,GTI_GU41_UPSA2,median,128000.0,20230623
2023-06-16,GTI_GU21_UPSA2,max,69399.0,20230616
2023-06-16,GTI_GU21_UPSA2,min,65398.0,20230616
2023-06-16,GTI_GU21_UPSA2,avg,67312.02,20230616
2023-06-16,GTI_GU21_UPSA2,median,67398.0,20230616
2023-06-16,GTI_GU21_UPSB1,max,66398.0,20230616
2023-06-16,GTI_GU21_UPSB1,min,63398.0,20230616
2023-06-16,GTI_GU21_UPSB1,avg,64962.04,20230616
2023-06-16,GTI_GU21_UPSB1,median,64998.0,20230616
2023-06-16,GTI_GU21_UPSA1,max,68899.0,20230616
2023-06-16,GTI_GU21_UPSA1,min,65199.0,20230616
2023-06-16,GTI_GU21_UPSA1,avg,66911.43,20230616
2023-06-16,GTI_GU21_UPSA1,median,66999.0,20230616
2023-06-16,GTI_GU41_UPSA1,max,126000.0,20230616
2023-06-16,GTI_GU41_UPSA1,min,122000.0,20230616
2023-06-16,GTI_GU41_UPSA1,avg,123718.52,20230616
2023-06-16,GTI_GU41_UPSA1,median,124000.0,20230616
2023-06-16,GTI_GU41_UPSA2,max,129000.0,20230616
2023-06-16,GTI_GU41_UPSA2,min,125000.0,20230616
2023-06-16,GTI_GU41_UPSA2,avg,125898.38,20230616
2023-06-16,GTI_GU41_UPSA2,median,126000.0,20230616
2023-06-16,GTI_GU21_UPSA3,max,68499.0,20230616
2023-06-16,GTI_GU21_UPSA3,min,64798.0,20230616
2023-06-16,GTI_GU21_UPSA3,avg,66453.96,20230616
2023-06-16,GTI_GU21_UPSA3,median,66499.0,20230616
2023-06-16,GTI_GU21_UPSB2,max,68399.0,20230616
2023-06-16,GTI_GU21_UPSB2,min,65399.0,20230616
2023-06-16,GTI_GU21_UPSB2,avg,66843.24,20230616
2023-06-16,GTI_GU21_UPSB2,median,66898.0,20230616
2023-06-16,GTI_GU21_UPSB3,max,68899.0,20230616
2023-06-16,GTI_GU21_UPSB3,min,65898.0,20230616
2023-06-16,GTI_GU21_UPSB3,avg,67346.82,20230616
2023-06-16,GTI_GU21_UPSB3,median,67398.0,20230616
2023-06-16,GTI_GU41_UPSB1,max,128000.0,20230616
2023-06-16,GTI_GU41_UPSB1,min,123000.0,20230616
2023-06-16,GTI_GU41_UPSB1,avg,124799.65,20230616
2023-06-16,GTI_GU41_UPSB1,median,125000.0,20230616
2023-06-16,GTI_GU41_UPSB2,max,125000.0,20230616
2023-06-16,GTI_GU41_UPSB2,min,121000.0,20230616
2023-06-16,GTI_GU41_UPSB2,avg,122010.65,20230616
2023-06-16,GTI_GU41_UPSB2,median,122000.0,20230616
2023-07-21,GTI_GU21_UPSB2,max,68899.0,20230721
2023-07-21,GTI_GU21_UPSB2,min,65498.0,20230721
2023-07-21,GTI_GU21_UPSB2,avg,67214.11,20230721
2023-07-21,GTI_GU21_UPSB2,median,67199.0,20230721
2023-07-21,GTI_GU21_UPSA1,max,67199.0,20230721
2023-07-21,GTI_GU21_UPSA1,min,64498.0,20230721
2023-07-21,GTI_GU21_UPSA1,avg,65812.91,20230721
2023-07-21,GTI_GU21_UPSA1,median,65798.0,20230721
2023-07-21,GTI_GU21_UPSB3,max,69399.0,20230721
2023-07-21,GTI_GU21_UPSB3,min,65898.0,20230721
2023-07-21,GTI_GU21_UPSB3,avg,67720.19,20230721
2023-07-21,GTI_GU21_UPSB3,median,67699.0,20230721
2023-07-21,GTI_GU41_UPSA1,max,129000.0,20230721
2023-07-21,GTI_GU41_UPSA1,min,125000.0,20230721
2023-07-21,GTI_GU41_UPSA1,avg,126489.64,20230721
2023-07-21,GTI_GU41_UPSA1,median,126000.0,20230721
2023-07-21,GTI_GU41_UPSA2,max,131000.0,20230721
2023-07-21,GTI_GU41_UPSA2,min,127000.0,20230721
2023-07-21,GTI_GU41_UPSA2,avg,128677.86,20230721
2023-07-21,GTI_GU41_UPSA2,median,129000.0,20230721
2023-07-21,GTI_GU41_UPSB1,max,130000.0,20230721
2023-07-21,GTI_GU41_UPSB1,min,126000.0,20230721
2023-07-21,GTI_GU41_UPSB1,avg,127603.08,20230721
2023-07-21,GTI_GU41_UPSB1,median,128000.0,20230721
2023-07-21,GTI_GU21_UPSA2,max,67799.0,20230721
2023-07-21,GTI_GU21_UPSA2,min,65098.0,20230721
2023-07-21,GTI_GU21_UPSA2,avg,66302.76,20230721
2023-07-21,GTI_GU21_UPSA2,median,66298.0,20230721
2023-07-21,GTI_GU21_UPSA3,max,66599.0,20230721
2023-07-21,GTI_GU21_UPSA3,min,64098.0,20230721
2023-07-21,GTI_GU21_UPSA3,avg,65324.41,20230721
2023-07-21,GTI_GU21_UPSA3,median,65299.0,20230721
2023-07-21,GTI_GU21_UPSB1,max,66799.0,20230721
2023-07-21,GTI_GU21_UPSB1,min,63498.0,20230721
2023-07-21,GTI_GU21_UPSB1,avg,65267.88,20230721
2023-07-21,GTI_GU21_UPSB1,median,65298.0,20230721
2023-07-21,GTI_GU41_UPSB2,max,127000.0,20230721
2023-07-21,GTI_GU41_UPSB2,min,123000.0,20230721
2023-07-21,GTI_GU41_UPSB2,avg,124837.02,20230721
2023-07-21,GTI_GU41_UPSB2,median,125000.0,20230721
2023-04-24,GTI_GU21_UPSA1,max,68999.0,20230424
2023-04-24,GTI_GU21_UPSA1,min,65398.0,20230424
2023-04-24,GTI_GU21_UPSA1,avg,67137.47,20230424
2023-04-24,GTI_GU21_UPSA1,median,67198.0,20230424
2023-04-24,GTI_GU21_UPSA2,max,69199.0,20230424
2023-04-24,GTI_GU21_UPSA2,min,65998.0,20230424
2023-04-24,GTI_GU21_UPSA2,avg,67578.16,20230424
2023-04-24,GTI_GU21_UPSA2,median,67599.0,20230424
2023-04-24,GTI_GU41_UPSA1,max,121000.0,20230424
2023-04-24,GTI_GU41_UPSA1,min,117000.0,20230424
2023-04-24,GTI_GU41_UPSA1,avg,117948.02,20230424
2023-04-24,GTI_GU41_UPSA1,median,118000.0,20230424
2023-04-24,GTI_GU41_UPSA2,max,123000.0,20230424
2023-04-24,GTI_GU41_UPSA2,min,119000.0,20230424
2023-04-24,GTI_GU41_UPSA2,avg,120073.52,20230424
2023-04-24,GTI_GU41_UPSA2,median,120000.0,20230424
2023-04-24,GTI_GU41_UPSB2,max,119000.0,20230424
2023-04-24,GTI_GU41_UPSB2,min,115000.0,20230424
2023-04-24,GTI_GU41_UPSB2,avg,115867.91,20230424
2023-04-24,GTI_GU41_UPSB2,median,116000.0,20230424
2023-04-24,GTI_GU21_UPSA3,max,68398.0,20230424
2023-04-24,GTI_GU21_UPSA3,min,65098.0,20230424
2023-04-24,GTI_GU21_UPSA3,avg,66704.38,20230424
2023-04-24,GTI_GU21_UPSA3,median,66699.0,20230424
2023-04-24,GTI_GU21_UPSB1,max,68498.0,20230424
2023-04-24,GTI_GU21_UPSB1,min,64398.0,20230424
2023-04-24,GTI_GU21_UPSB1,avg,65938.23,20230424
2023-04-24,GTI_GU21_UPSB1,median,65799.0,20230424
2023-04-24,GTI_GU21_UPSB2,max,70199.0,20230424
2023-04-24,GTI_GU21_UPSB2,min,66099.0,20230424
2023-04-24,GTI_GU21_UPSB2,avg,67758.11,20230424
2023-04-24,GTI_GU21_UPSB2,median,67698.0,20230424
2023-04-24,GTI_GU21_UPSB3,max,70699.0,20230424
2023-04-24,GTI_GU21_UPSB3,min,66698.0,20230424
2023-04-24,GTI_GU21_UPSB3,avg,68268.33,20230424
2023-04-24,GTI_GU21_UPSB3,median,68099.0,20230424
2023-04-24,GTI_GU41_UPSB1,max,123000.0,20230424
2023-04-24,GTI_GU41_UPSB1,min,117000.0,20230424
2023-04-24,GTI_GU41_UPSB1,avg,118520.03,20230424
2023-04-24,GTI_GU41_UPSB1,median,119000.0,20230424
2023-01-27,GTI_GU21_UPSB2,max,71599.0,20230127
2023-01-27,GTI_GU21_UPSB2,min,66898.0,20230127
2023-01-27,GTI_GU21_UPSB2,avg,69224.18,20230127
2023-01-27,GTI_GU21_UPSB2,median,69398.0,20230127
2023-01-27,GTI_GU21_UPSA1,max,69199.0,20230127
2023-01-27,GTI_GU21_UPSA1,min,65899.0,20230127
2023-01-27,GTI_GU21_UPSA1,avg,67367.18,20230127
2023-01-27,GTI_GU21_UPSA1,median,67498.0,20230127
2023-01-27,GTI_GU21_UPSB3,max,72098.0,20230127
2023-01-27,GTI_GU21_UPSB3,min,67298.0,20230127
2023-01-27,GTI_GU21_UPSB3,avg,69723.9,20230127
2023-01-27,GTI_GU21_UPSB3,median,69898.0,20230127
2023-01-27,GTI_GU41_UPSA2,max,114000.0,20230127
2023-01-27,GTI_GU41_UPSA2,min,111000.0,20230127
2023-01-27,GTI_GU41_UPSA2,avg,111587.62,20230127
2023-01-27,GTI_GU41_UPSA2,median,112000.0,20230127
2023-01-27,GTI_GU41_UPSB2,max,112000.0,20230127
2023-01-27,GTI_GU41_UPSB2,min,109000.0,20230127
2023-01-27,GTI_GU41_UPSB2,avg,110131.83,20230127
2023-01-27,GTI_GU41_UPSB2,median,110000.0,20230127
2023-01-27,GTI_GU21_UPSA2,max,69598.0,20230127
2023-01-27,GTI_GU21_UPSA2,min,66198.0,20230127
2023-01-27,GTI_GU21_UPSA2,avg,67802.13,20230127
2023-01-27,GTI_GU21_UPSA2,median,67899.0,20230127
2023-01-27,GTI_GU21_UPSA3,max,68599.0,20230127
2023-01-27,GTI_GU21_UPSA3,min,65398.0,20230127
2023-01-27,GTI_GU21_UPSA3,avg,67041.03,20230127
2023-01-27,GTI_GU21_UPSA3,median,67198.0,20230127
2023-01-27,GTI_GU21_UPSB1,max,69398.0,20230127
2023-01-27,GTI_GU21_UPSB1,min,64999.0,20230127
2023-01-27,GTI_GU21_UPSB1,avg,67412.42,20230127
2023-01-27,GTI_GU21_UPSB1,median,67598.0,20230127
2023-01-27,GTI_GU41_UPSA1,max,116000.0,20230127
2023-01-27,GTI_GU41_UPSA1,min,112000.0,20230127
2023-01-27,GTI_GU41_UPSA1,avg,113496.88,20230127
2023-01-27,GTI_GU41_UPSA1,median,113000.0,20230127
2023-01-27,GTI_GU41_UPSB1,max,115000.0,20230127
2023-01-27,GTI_GU41_UPSB1,min,112000.0,20230127
2023-01-27,GTI_GU41_UPSB1,avg,112818.75,20230127
2023-01-27,GTI_GU41_UPSB1,median,113000.0,20230127
2023-04-11,GTI_GU21_UPSB1,max,69398.0,20230411
2023-04-11,GTI_GU21_UPSB1,min,65099.0,20230411
2023-04-11,GTI_GU21_UPSB1,avg,66907.54,20230411
2023-04-11,GTI_GU21_UPSB1,median,66898.0,20230411
2023-04-11,GTI_GU21_UPSB2,max,71299.0,20230411
2023-04-11,GTI_GU21_UPSB2,min,66799.0,20230411
2023-04-11,GTI_GU21_UPSB2,avg,68782.66,20230411
2023-04-11,GTI_GU21_UPSB2,median,68799.0,20230411
2023-04-11,GTI_GU21_UPSA1,max,69299.0,20230411
2023-04-11,GTI_GU21_UPSA1,min,66099.0,20230411
2023-04-11,GTI_GU21_UPSA1,avg,67648.93,20230411
2023-04-11,GTI_GU21_UPSA1,median,67698.0,20230411
2023-04-11,GTI_GU21_UPSB3,max,71899.0,20230411
2023-04-11,GTI_GU21_UPSB3,min,67498.0,20230411
2023-04-11,GTI_GU21_UPSB3,avg,69320.54,20230411
2023-04-11,GTI_GU21_UPSB3,median,69299.0,20230411
2023-04-11,GTI_GU41_UPSA1,max,120000.0,20230411
2023-04-11,GTI_GU41_UPSA1,min,117000.0,20230411
2023-04-11,GTI_GU41_UPSA1,avg,118109.38,20230411
2023-04-11,GTI_GU41_UPSA1,median,118000.0,20230411
2023-04-11,GTI_GU21_UPSA2,max,69699.0,20230411
2023-04-11,GTI_GU21_UPSA2,min,66598.0,20230411
2023-04-11,GTI_GU21_UPSA2,avg,68073.62,20230411
2023-04-11,GTI_GU21_UPSA2,median,68198.0,20230411
2023-04-11,GTI_GU21_UPSA3,max,68799.0,20230411
2023-04-11,GTI_GU21_UPSA3,min,65798.0,20230411
2023-04-11,GTI_GU21_UPSA3,avg,67220.45,20230411
2023-04-11,GTI_GU21_UPSA3,median,67298.0,20230411
2023-04-11,GTI_GU41_UPSA2,max,122000.0,20230411
2023-04-11,GTI_GU41_UPSA2,min,119000.0,20230411
2023-04-11,GTI_GU41_UPSA2,avg,120224.42,20230411
2023-04-11,GTI_GU41_UPSA2,median,120000.0,20230411
2023-04-11,GTI_GU41_UPSB1,max,121000.0,20230411
2023-04-11,GTI_GU41_UPSB1,min,117000.0,20230411
2023-04-11,GTI_GU41_UPSB1,avg,118701.74,20230411
2023-04-11,GTI_GU41_UPSB1,median,119000.0,20230411
2023-04-11,GTI_GU41_UPSB2,max,119000.0,20230411
2023-04-11,GTI_GU41_UPSB2,min,115000.0,20230411
2023-04-11,GTI_GU41_UPSB2,avg,115979.98,20230411
2023-04-11,GTI_GU41_UPSB2,median,116000.0,20230411
2023-07-22,GTI_GU21_UPSA1,max,68898.0,20230722
2023-07-22,GTI_GU21_UPSA1,min,64998.0,20230722
2023-07-22,GTI_GU21_UPSA1,avg,66780.95,20230722
2023-07-22,GTI_GU21_UPSA1,median,66799.0,20230722
2023-07-22,GTI_GU21_UPSB1,max,65499.0,20230722
2023-07-22,GTI_GU21_UPSB1,min,62199.0,20230722
2023-07-22,GTI_GU21_UPSB1,avg,63756.93,20230722
2023-07-22,GTI_GU21_UPSB1,median,63699.0,20230722
2023-07-22,GTI_GU21_UPSB2,max,67398.0,20230722
2023-07-22,GTI_GU21_UPSB2,min,64098.0,20230722
2023-07-22,GTI_GU21_UPSB2,avg,65633.61,20230722
2023-07-22,GTI_GU21_UPSB2,median,65599.0,20230722
2023-07-22,GTI_GU41_UPSA1,max,129000.0,20230722
2023-07-22,GTI_GU41_UPSA1,min,125000.0,20230722
2023-07-22,GTI_GU41_UPSA1,avg,126337.15,20230722
2023-07-22,GTI_GU41_UPSA1,median,126000.0,20230722
2023-07-22,GTI_GU21_UPSA2,max,68599.0,20230722
2023-07-22,GTI_GU21_UPSA2,min,65583.0,20230722
2023-07-22,GTI_GU21_UPSA2,avg,67249.91,20230722
2023-07-22,GTI_GU21_UPSA2,median,67298.0,20230722
2023-07-22,GTI_GU41_UPSB1,max,131000.0,20230722
2023-07-22,GTI_GU41_UPSB1,min,126000.0,20230722
2023-07-22,GTI_GU41_UPSB1,avg,127587.85,20230722
2023-07-22,GTI_GU41_UPSB1,median,128000.0,20230722
2023-07-22,GTI_GU21_UPSA3,max,67699.0,20230722
2023-07-22,GTI_GU21_UPSA3,min,64799.0,20230722
2023-07-22,GTI_GU21_UPSA3,avg,66352.18,20230722
2023-07-22,GTI_GU21_UPSA3,median,66399.0,20230722
2023-07-22,GTI_GU21_UPSB3,max,67798.0,20230722
2023-07-22,GTI_GU21_UPSB3,min,64798.0,20230722
2023-07-22,GTI_GU21_UPSB3,avg,66173.73,20230722
2023-07-22,GTI_GU21_UPSB3,median,66099.0,20230722
2023-07-22,GTI_GU41_UPSA2,max,132000.0,20230722
2023-07-22,GTI_GU41_UPSA2,min,127000.0,20230722
2023-07-22,GTI_GU41_UPSA2,avg,128555.9,20230722
2023-07-22,GTI_GU41_UPSA2,median,129000.0,20230722
2023-07-22,GTI_GU41_UPSB2,max,128000.0,20230722
2023-07-22,GTI_GU41_UPSB2,min,124000.0,20230722
2023-07-22,GTI_GU41_UPSB2,avg,124860.42,20230722
2023-07-22,GTI_GU41_UPSB2,median,125000.0,20230722
2022-12-28,GTI_GU21_UPSA1,max,70199.0,20221228
2022-12-28,GTI_GU21_UPSA1,min,67498.0,20221228
2022-12-28,GTI_GU21_UPSA1,avg,68721.9,20221228
2022-12-28,GTI_GU21_UPSA1,median,68699.0,20221228
2022-12-28,GTI_GU21_UPSB1,max,68098.0,20221228
2022-12-28,GTI_GU21_UPSB1,min,65099.0,20221228
2022-12-28,GTI_GU21_UPSB1,avg,66338.59,20221228
2022-12-28,GTI_GU21_UPSB1,median,66398.0,20221228
2022-12-28,GTI_GU21_UPSB2,max,70099.0,20221228
2022-12-28,GTI_GU21_UPSB2,min,66898.0,20221228
2022-12-28,GTI_GU21_UPSB2,avg,68156.24,20221228
2022-12-28,GTI_GU21_UPSB2,median,68199.0,20221228
2022-12-28,GTI_GU21_UPSB3,max,70798.0,20221228
2022-12-28,GTI_GU21_UPSB3,min,67298.0,20221228
2022-12-28,GTI_GU21_UPSB3,avg,68652.27,20221228
2022-12-28,GTI_GU21_UPSB3,median,68699.0,20221228
2022-12-28,GTI_GU41_UPSA1,max,117000.0,20221228
2022-12-28,GTI_GU41_UPSA1,min,113000.0,20221228
2022-12-28,GTI_GU41_UPSA1,avg,114740.16,20221228
2022-12-28,GTI_GU41_UPSA1,median,115000.0,20221228
2022-12-28,GTI_GU21_UPSA2,max,70399.0,20221228
2022-12-28,GTI_GU21_UPSA2,min,67898.0,20221228
2022-12-28,GTI_GU21_UPSA2,avg,69051.49,20221228
2022-12-28,GTI_GU21_UPSA2,median,69098.0,20221228
2022-12-28,GTI_GU21_UPSA3,max,70298.0,20221228
2022-12-28,GTI_GU21_UPSA3,min,67298.0,20221228
2022-12-28,GTI_GU21_UPSA3,avg,68372.4,20221228
2022-12-28,GTI_GU21_UPSA3,median,68398.0,20221228
2022-12-28,GTI_GU41_UPSA2,max,115000.0,20221228
2022-12-28,GTI_GU41_UPSA2,min,112000.0,20221228
2022-12-28,GTI_GU41_UPSA2,avg,112789.35,20221228
2022-12-28,GTI_GU41_UPSA2,median,113000.0,20221228
2022-12-28,GTI_GU41_UPSB1,max,116000.0,20221228
2022-12-28,GTI_GU41_UPSB1,min,113000.0,20221228
2022-12-28,GTI_GU41_UPSB1,avg,113938.31,20221228
